TXNAME,SYMBOL
ENSMUST00000134670.1,Alas2
ENSMUST00000201356.1,Alb
ENSMUST00000201737.1,Alb
ENSMUST00000031314.9,Alb
ENSMUST00000163788.7,Alcam
ENSMUST00000168071.1,Alcam
ENSMUST00000023312.13,Alcam
ENSMUST00000164728.7,Alcam
ENSMUST00000164888.1,Alcam
ENSMUST00000167115.7,Alcam
ENSMUST00000170035.7,Alcam
ENSMUST00000114461.2,Abcd1
ENSMUST00000002084.13,Abcd1
ENSMUST00000087638.3,Aldh1a1
ENSMUST00000225337.2,Aldh1a1
ENSMUST00000225313.1,Aldh1a1
ENSMUST00000224358.1,Aldh1a1
ENSMUST00000031411.14,Aldh2
ENSMUST00000129753.7,Aldh2
ENSMUST00000196694.1,Aldh2
ENSMUST00000199369.4,Aldh2
ENSMUST00000200541.4,Aldh2
ENSMUST00000133033.1,Aldh2
ENSMUST00000152945.2,Aldh2
ENSMUST00000147792.1,Aldh3a1
ENSMUST00000019246.3,Aldh3a1
ENSMUST00000108716.7,Aldh3a1
ENSMUST00000108715.2,Aldh3a2
ENSMUST00000066277.9,Aldh3a2
ENSMUST00000074127.13,Aldh3a2
ENSMUST00000128991.1,Aldh3a2
ENSMUST00000141368.7,Aldh3a2
ENSMUST00000208086.1,Aldh3a2
ENSMUST00000147291.7,Aldh3a2
ENSMUST00000149298.1,Aldh3a2
ENSMUST00000032934.11,Aldoa
ENSMUST00000205890.1,Aldoa
ENSMUST00000106348.7,Aldoa
ENSMUST00000205336.1,Aldoa
ENSMUST00000133514.7,Aldoa
ENSMUST00000147748.1,Aldoa
ENSMUST00000141355.3,Aldoa
ENSMUST00000139657.7,Aldoa
ENSMUST00000087566.10,Aldoa
ENSMUST00000135707.7,Aldoa
ENSMUST00000143509.7,Aldoa
ENSMUST00000151137.7,Aldoa
ENSMUST00000128032.1,Aldoc
ENSMUST00000124090.1,Aldoc
ENSMUST00000017534.14,Aldoc
ENSMUST00000148689.1,Aldoc
ENSMUST00000102478.3,Aldoc
ENSMUST00000156039.1,Aldoc
ENSMUST00000102980.10,Akr1b3
ENSMUST00000154655.1,Akr1b3
ENSMUST00000232804.1,Alk
ENSMUST00000086639.5,Alk
ENSMUST00000232891.1,Alk
ENSMUST00000108574.2,Alox12
ENSMUST00000000329.8,Alox12
ENSMUST00000123752.7,Alox12e
ENSMUST00000139899.1,Alox12e
ENSMUST00000019051.2,Alox12e
ENSMUST00000149060.1,Alox12e
ENSMUST00000036424.2,Alox12b
ENSMUST00000019068.6,Alox15
ENSMUST00000130000.1,Alox15
ENSMUST00000094078.3,Alox8
ENSMUST00000021262.9,Alox8
ENSMUST00000144787.1,Alox8
ENSMUST00000156157.1,Alox8
ENSMUST00000167447.7,Alox5
ENSMUST00000026795.12,Alox5
ENSMUST00000164547.7,Alox5
ENSMUST00000169625.1,Alox5
ENSMUST00000203722.2,Alox5
ENSMUST00000170186.1,Alox5
ENSMUST00000167174.1,Alox5
ENSMUST00000167585.1,Alox5
ENSMUST00000200806.3,Alox5ap
ENSMUST00000071130.4,Alox5ap
ENSMUST00000200928.1,Alox5ap
ENSMUST00000202629.1,Alox5ap
ENSMUST00000234859.1,Gfer
ENSMUST00000234811.1,Gfer
ENSMUST00000234197.1,Gfer
ENSMUST00000234235.1,Gfer
ENSMUST00000234520.1,Gfer
ENSMUST00000046839.9,Gfer
ENSMUST00000233202.1,Alx3
ENSMUST00000014747.2,Alx3
ENSMUST00000111254.1,Alx4
ENSMUST00000042078.9,Alx4
ENSMUST00000198265.4,Ambn
ENSMUST00000031226.8,Ambn
ENSMUST00000030041.4,Ambp
ENSMUST00000142901.1,Ambp
ENSMUST00000099945.5,Amd1
ENSMUST00000238969.1,Amd1
ENSMUST00000238953.1,Amd1
ENSMUST00000066112.11,Amelx
ENSMUST00000112120.7,Amelx
ENSMUST00000112119.7,Amelx
ENSMUST00000154923.1,Amelx
ENSMUST00000112118.7,Amelx
ENSMUST00000036016.5,Amh
ENSMUST00000106686.1,Ampd3
ENSMUST00000143786.1,Ampd3
ENSMUST00000147587.1,Ampd3
ENSMUST00000148292.1,Ampd3
ENSMUST00000005829.12,Ampd3
ENSMUST00000176487.7,Ampd3
ENSMUST00000213373.1,Ampd3
ENSMUST00000170374.7,Ampd3
ENSMUST00000225720.1,Mat1a
ENSMUST00000047286.6,Mat1a
ENSMUST00000224514.1,Mat1a
ENSMUST00000067980.11,Amy1
ENSMUST00000172885.1,Amy1
ENSMUST00000106540.7,Amy1
ENSMUST00000142505.8,Amy1
ENSMUST00000174147.1,Amy1
ENSMUST00000171688.8,Ang
ENSMUST00000069011.8,Ang
ENSMUST00000051274.1,Ang2
ENSMUST00000134004.2,Ank
ENSMUST00000022875.6,Ank
ENSMUST00000118733.7,Ank1
ENSMUST00000173248.7,Ank1
ENSMUST00000173573.7,Ank1
ENSMUST00000152511.1,Ank1
ENSMUST00000135206.1,Ank1
ENSMUST00000121075.7,Ank1
ENSMUST00000033947.14,Ank1
ENSMUST00000174435.1,Ank1
ENSMUST00000130311.1,Ank1
ENSMUST00000117296.7,Ank1
ENSMUST00000141784.8,Ank1
ENSMUST00000123418.7,Ank1
ENSMUST00000084038.10,Ank1
ENSMUST00000117270.8,Ank1
ENSMUST00000117662.7,Ank1
ENSMUST00000110688.8,Ank1
ENSMUST00000121802.8,Ank1
ENSMUST00000182373.7,Ank3
ENSMUST00000182155.7,Ank3
ENSMUST00000183148.7,Ank3
ENSMUST00000183169.7,Ank3
ENSMUST00000182557.7,Ank3
ENSMUST00000182439.7,Ank3
ENSMUST00000182379.6,Ank3
ENSMUST00000182194.7,Ank3
ENSMUST00000182884.7,Ank3
ENSMUST00000182687.7,Ank3
ENSMUST00000181974.7,Ank3
ENSMUST00000182795.7,Ank3
ENSMUST00000182437.7,Ank3
ENSMUST00000182762.1,Ank3
ENSMUST00000186247.6,Ank3
ENSMUST00000183082.7,Ank3
ENSMUST00000182207.7,Ank3
ENSMUST00000182606.7,Ank3
ENSMUST00000218680.1,Ank3
ENSMUST00000183074.7,Ank3
ENSMUST00000183261.7,Ank3
ENSMUST00000182029.7,Ank3
ENSMUST00000182474.7,Ank3
ENSMUST00000183240.1,Ank3
ENSMUST00000182162.7,Ank3
ENSMUST00000182492.1,Ank3
ENSMUST00000182993.7,Ank3
ENSMUST00000183023.7,Ank3
ENSMUST00000182972.7,Ank3
ENSMUST00000047061.12,Ank3
ENSMUST00000054167.14,Ank3
ENSMUST00000182992.7,Ank3
ENSMUST00000182665.7,Ank3
ENSMUST00000185582.1,Ank3
ENSMUST00000183001.1,Ank3
ENSMUST00000182239.7,Ank3
ENSMUST00000182692.7,Ank3
ENSMUST00000092433.11,Ank3
ENSMUST00000182683.7,Ank3
ENSMUST00000092434.11,Ank3
ENSMUST00000182269.7,Ank3
ENSMUST00000092432.11,Ank3
ENSMUST00000092431.11,Ank3
ENSMUST00000132889.1,Ankfy1
ENSMUST00000155998.1,Ankfy1
ENSMUST00000150172.7,Ankfy1
ENSMUST00000127610.7,Ankfy1
ENSMUST00000102548.10,Ankfy1
ENSMUST00000147195.1,Ankfy1
ENSMUST00000138226.7,Anp32a
ENSMUST00000129026.7,Anp32a
ENSMUST00000136603.7,Anp32a
ENSMUST00000141277.7,Anp32a
ENSMUST00000085519.12,Anp32a
ENSMUST00000156461.1,Anp32a
ENSMUST00000145679.1,Anp32a
ENSMUST00000128636.7,Anp32a
ENSMUST00000126451.7,Anp32a
ENSMUST00000135395.7,Anp32a
ENSMUST00000155986.1,Slc25a4
ENSMUST00000034049.4,Slc25a4
ENSMUST00000156672.1,Slc25a5
ENSMUST00000016463.3,Slc25a5
ENSMUST00000126608.1,Slc25a5
ENSMUST00000133547.1,Anxa11
ENSMUST00000022416.14,Anxa11
ENSMUST00000124704.7,Anxa11
ENSMUST00000112364.7,Anxa11
ENSMUST00000197196.1,Anxa3
ENSMUST00000199330.4,Anxa3
ENSMUST00000031447.11,Anxa3
ENSMUST00000199390.2,Anxa3
ENSMUST00000196126.1,Anxa3
ENSMUST00000199656.4,Anxa3
ENSMUST00000197339.4,Anxa3
ENSMUST00000200379.4,Anxa3
ENSMUST00000198631.1,Anxa3
ENSMUST00000113675.7,Anxa4
ENSMUST00000001187.14,Anxa4
ENSMUST00000123732.3,Anxa4
ENSMUST00000127152.8,Anxa4
ENSMUST00000135921.1,Anxa4
ENSMUST00000155456.7,Anxa4
ENSMUST00000204441.2,Anxa4
ENSMUST00000204398.1,Anxa4
ENSMUST00000129772.1,Anxa4
ENSMUST00000196097.1,Anxa5
ENSMUST00000029266.13,Anxa5
ENSMUST00000199478.1,Anxa5
ENSMUST00000102727.2,Anxa6
ENSMUST00000108883.9,Anxa6
ENSMUST00000148298.1,Anxa6
ENSMUST00000225118.1,Anxa7
ENSMUST00000223681.1,Anxa7
ENSMUST00000224344.1,Anxa7
ENSMUST00000225132.1,Anxa7
ENSMUST00000224410.1,Anxa7
ENSMUST00000065504.16,Anxa7
ENSMUST00000100844.5,Anxa7
ENSMUST00000224975.1,Anxa7
ENSMUST00000223960.1,Anxa7
ENSMUST00000226001.1,Anxa7
ENSMUST00000225941.1,Anxa7
ENSMUST00000022519.14,Anxa8
ENSMUST00000120077.1,Anxa8
ENSMUST00000017316.6,Aoc3
ENSMUST00000103105.9,Aoc3
ENSMUST00000025961.6,Prdx3
ENSMUST00000156678.7,Prdx6
ENSMUST00000051925.4,Prdx6
ENSMUST00000071718.11,Prdx6
ENSMUST00000155135.1,Prdx6
ENSMUST00000156318.7,Prdx6
ENSMUST00000192639.5,Prdx6
ENSMUST00000139387.7,Prdx6
ENSMUST00000001027.6,Aox1
ENSMUST00000160168.1,Aox1
ENSMUST00000133014.7,Ap1b1
ENSMUST00000142325.7,Ap1b1
ENSMUST00000145704.1,Ap1b1
ENSMUST00000137292.7,Ap1b1
ENSMUST00000144426.1,Ap1b1
ENSMUST00000101613.2,Ap1b1
ENSMUST00000009234.15,Ap1b1
ENSMUST00000133007.1,Ap1b1
ENSMUST00000109897.7,Ap1b1
ENSMUST00000173200.1,Ap1g1
ENSMUST00000093157.12,Ap1g1
ENSMUST00000173476.1,Ap1g1
ENSMUST00000034171.8,Ap1g1
ENSMUST00000172892.1,Ap1g1
ENSMUST00000133004.7,Ap1g2
ENSMUST00000131323.7,Ap1g2
ENSMUST00000139536.7,Ap1g2
ENSMUST00000127870.7,Ap1g2
ENSMUST00000036041.14,Ap1g2
ENSMUST00000170285.1,Ap1g2
ENSMUST00000144197.1,Ap1g2
ENSMUST00000137548.7,Ap1g2
ENSMUST00000153702.1,Ap1g2
ENSMUST00000151314.8,Ap1g2
ENSMUST00000137481.1,Ap1g2
ENSMUST00000212708.1,Ap1m1
ENSMUST00000003117.14,Ap1m1
ENSMUST00000126885.1,Ap1m1
ENSMUST00000145213.7,Ap1m1
ENSMUST00000151546.1,Ap1m1
ENSMUST00000212841.1,Ap1m1
ENSMUST00000156735.1,Ap1m1
ENSMUST00000212940.1,Ap1m1
ENSMUST00000115433.10,Ap1m2
ENSMUST00000213762.1,Ap1m2
ENSMUST00000213250.1,Ap1m2
ENSMUST00000003397.8,Ap1m2
ENSMUST00000213483.1,Ap1m2
ENSMUST00000150603.7,Ap1s1
ENSMUST00000129356.1,Ap1s1
ENSMUST00000111080.7,Ap1s1
ENSMUST00000144303.1,Ap1s1
ENSMUST00000154183.1,Ap1s1
ENSMUST00000029041.5,Fabp4
ENSMUST00000166972.8,Ap2a1
ENSMUST00000209067.1,Ap2a1
ENSMUST00000085399.12,Ap2a1
ENSMUST00000107857.10,Ap2a1
ENSMUST00000207554.1,Ap2a1
ENSMUST00000208472.1,Ap2a1
ENSMUST00000167930.7,Ap2a1
ENSMUST00000207814.1,Ap2a1
ENSMUST00000208405.1,Ap2a1
ENSMUST00000208285.1,Ap2a1
ENSMUST00000208813.1,Ap2a1
ENSMUST00000201320.1,Ap2a2
ENSMUST00000201261.1,Ap2a2
ENSMUST00000003038.11,Ap2a2
ENSMUST00000133443.1,Ap2m1
ENSMUST00000090023.12,Ap2m1
ENSMUST00000232001.1,Ap2m1
ENSMUST00000150537.1,Ap2m1
ENSMUST00000126788.8,Ap2m1
ENSMUST00000007216.8,Ap2m1
ENSMUST00000148507.1,Ap2m1
ENSMUST00000135420.2,Ap2m1
ENSMUST00000150986.1,Ap2m1
ENSMUST00000131203.1,Ap2m1
ENSMUST00000134981.7,Ap2m1
ENSMUST00000221206.1,Ap3b1
ENSMUST00000220505.1,Ap3b1
ENSMUST00000231916.1,Ap3b1
ENSMUST00000222383.1,Ap3b1
ENSMUST00000022196.4,Ap3b1
ENSMUST00000238438.1,Ap3b2
ENSMUST00000147624.1,Ap3b2
ENSMUST00000082090.14,Ap3b2
ENSMUST00000238692.1,Ap3b2
ENSMUST00000119121.1,Ap3b2
ENSMUST00000238711.1,Ap3b2
ENSMUST00000152355.8,Ap3b2
ENSMUST00000125634.1,Ap3b2
ENSMUST00000218610.1,Ap3d1
ENSMUST00000219253.1,Ap3d1
ENSMUST00000219356.1,Ap3d1
ENSMUST00000218125.1,Ap3d1
ENSMUST00000220183.1,Ap3d1
ENSMUST00000020420.8,Ap3d1
ENSMUST00000219816.1,Ap3d1
ENSMUST00000025357.8,Ap3s1
ENSMUST00000225520.1,Ap3s1
ENSMUST00000234998.1,Ap3s1
ENSMUST00000226108.1,Ap3s1
ENSMUST00000224622.1,Ap3s1
ENSMUST00000225415.1,Ap3s1
ENSMUST00000206725.1,Ap3s2
ENSMUST00000075657.7,Ap3s2
ENSMUST00000019662.10,Ap4m1
ENSMUST00000151318.7,Ap4m1
ENSMUST00000157031.1,Ap4m1
ENSMUST00000143241.7,Ap4m1
ENSMUST00000155745.2,Ap4m1
ENSMUST00000142687.7,Ap4m1
ENSMUST00000134100.1,Ap4m1
ENSMUST00000021338.9,Ap4s1
ENSMUST00000218820.1,Ap4s1
ENSMUST00000161987.7,Apaf1
ENSMUST00000162618.7,Apaf1
ENSMUST00000020157.12,Apaf1
ENSMUST00000159110.7,Apaf1
ENSMUST00000160788.1,Apaf1
ENSMUST00000161095.1,Apaf1
ENSMUST00000159457.1,Apaf1
ENSMUST00000032732.14,Apba2
ENSMUST00000205604.1,Apba2
ENSMUST00000206246.1,Apba2
ENSMUST00000205613.1,Apba2
ENSMUST00000206630.1,Apba2
ENSMUST00000206061.1,Apba2
ENSMUST00000205551.1,Apba2
ENSMUST00000191601.6,Apbb1
ENSMUST00000187051.6,Apbb1
ENSMUST00000188001.6,Apbb1
ENSMUST00000189378.6,Apbb1
ENSMUST00000189265.6,Apbb1
ENSMUST00000081165.13,Apbb1
ENSMUST00000211614.1,Apbb1
ENSMUST00000190369.6,Apbb1
ENSMUST00000189072.6,Apbb1
ENSMUST00000187057.6,Apbb1
ENSMUST00000188368.6,Apbb1
ENSMUST00000190961.1,Apbb1
ENSMUST00000188726.1,Apbb1
ENSMUST00000210079.1,Apbb1
ENSMUST00000186868.1,Apbb1
ENSMUST00000187721.7,Apbb1
ENSMUST00000191250.6,Apbb1
ENSMUST00000186814.1,Apbb1
ENSMUST00000188440.6,Apbb1
ENSMUST00000187683.6,Apbb1
ENSMUST00000191011.6,Apbb1
ENSMUST00000160063.4,Apbb2
ENSMUST00000162955.7,Apbb2
ENSMUST00000162366.7,Apbb2
ENSMUST00000160870.7,Apbb2
ENSMUST00000162401.7,Apbb2
ENSMUST00000087256.11,Apbb2
ENSMUST00000201776.3,Apbb2
ENSMUST00000161771.1,Apbb2
ENSMUST00000160103.7,Apbb2
ENSMUST00000160185.7,Apbb2
ENSMUST00000162382.7,Apbb2
ENSMUST00000161879.7,Apbb2
ENSMUST00000159847.1,Apbb2
ENSMUST00000162349.7,Apbb2
ENSMUST00000160775.7,Apbb2
ENSMUST00000159357.7,Apbb2
ENSMUST00000161716.7,Apbb2
ENSMUST00000161936.1,Apbb2
ENSMUST00000162994.7,Apbb2
ENSMUST00000159512.7,Apbb2
ENSMUST00000159786.7,Apbb2
ENSMUST00000079362.12,Apc
ENSMUST00000170023.7,Apc
ENSMUST00000066133.6,Apc
ENSMUST00000165590.1,Apc
ENSMUST00000163295.1,Apc
ENSMUST00000170195.1,Apc
ENSMUST00000115781.9,Apc
ENSMUST00000167136.1,Apc
ENSMUST00000171187.7,Apc
ENSMUST00000125118.1,Speg
ENSMUST00000137868.7,Speg
ENSMUST00000113589.7,Speg
ENSMUST00000132228.1,Speg
ENSMUST00000132222.1,Speg
ENSMUST00000087122.11,Speg
ENSMUST00000148515.7,Speg
ENSMUST00000113588.7,Speg
ENSMUST00000113587.7,Speg
ENSMUST00000125306.1,Speg
ENSMUST00000146705.1,Speg
ENSMUST00000113590.7,Speg
ENSMUST00000187214.1,Speg
ENSMUST00000143679.1,Speg
ENSMUST00000122266.2,Speg
ENSMUST00000128395.1,Apex1
ENSMUST00000049411.11,Apex1
ENSMUST00000154288.2,Apex1
ENSMUST00000136753.7,Apex1
ENSMUST00000039286.4,Atg5
ENSMUST00000217412.1,Atg5
ENSMUST00000161642.7,Birc3
ENSMUST00000013949.14,Birc3
ENSMUST00000161099.1,Birc3
ENSMUST00000115672.1,Birc3
ENSMUST00000159323.1,Birc3
ENSMUST00000115673.2,Birc3
ENSMUST00000159672.1,Birc3
ENSMUST00000191248.1,Birc2
ENSMUST00000074246.6,Birc2
ENSMUST00000190341.6,Birc2
ENSMUST00000115094.7,Xiap
ENSMUST00000150635.7,Xiap
ENSMUST00000115095.8,Xiap
ENSMUST00000146874.2,Xiap
ENSMUST00000126375.1,Xiap
ENSMUST00000055483.9,Xiap
ENSMUST00000225851.1,Xiap
ENSMUST00000224454.1,Xiap
ENSMUST00000145065.1,Xiap
ENSMUST00000141316.7,Xiap
ENSMUST00000026978.6,Xiap
ENSMUST00000093906.4,Birc5
ENSMUST00000081387.10,Birc5
ENSMUST00000150930.1,Api5
ENSMUST00000028617.6,Api5
ENSMUST00000144390.7,Api5
ENSMUST00000152454.7,Api5
ENSMUST00000015998.7,Cd5l
ENSMUST00000006828.8,Aplp1
ENSMUST00000208792.1,Aplp1
ENSMUST00000208404.1,Aplp1
ENSMUST00000207514.1,Aplp1
ENSMUST00000209054.1,Aplp1
ENSMUST00000217658.1,Aplp2
ENSMUST00000217516.1,Aplp2
ENSMUST00000214396.1,Aplp2
ENSMUST00000216921.1,Aplp2
ENSMUST00000072634.14,Aplp2
ENSMUST00000079758.8,Aplp2
ENSMUST00000214908.1,Aplp2
ENSMUST00000217641.1,Aplp2
ENSMUST00000213254.1,Aplp2
ENSMUST00000034588.8,Apoa1
ENSMUST00000132155.1,Apoa1
ENSMUST00000111321.7,Apoa2
ENSMUST00000005824.11,Apoa2
ENSMUST00000111319.1,Apoa2
ENSMUST00000111320.7,Apoa2
ENSMUST00000034585.6,Apoa4
ENSMUST00000203204.2,Apobec1
ENSMUST00000204035.1,Apobec1
ENSMUST00000147760.7,Apobec1
ENSMUST00000143356.1,Apobec1
ENSMUST00000203309.2,Apobec1
ENSMUST00000203197.2,Apobec1
ENSMUST00000112587.10,Apobec1
ENSMUST00000112585.7,Apobec1
ENSMUST00000112586.7,Apobec1
ENSMUST00000046549.4,Apobec2
ENSMUST00000233707.1,Apobec2
ENSMUST00000108451.3,Apoc1
ENSMUST00000045035.11,Apoc1
ENSMUST00000207978.1,Apoc1
ENSMUST00000127648.3,Apoc2
ENSMUST00000134116.7,Apoc2
ENSMUST00000142352.8,Apoc2
ENSMUST00000003074.15,Apoc2
ENSMUST00000118649.7,Apoc3
ENSMUST00000121916.7,Apoc3
ENSMUST00000034586.8,Apoc3
ENSMUST00000145672.1,Apoc3
ENSMUST00000214729.1,Apoc3
ENSMUST00000023207.14,Apod
ENSMUST00000130560.7,Apod
ENSMUST00000115230.1,Apod
ENSMUST00000155682.1,Apod
ENSMUST00000156456.7,Apod
ENSMUST00000145837.1,Apod
ENSMUST00000173739.7,Apoe
ENSMUST00000174355.7,Apoe
ENSMUST00000167646.8,Apoe
ENSMUST00000174144.7,Apoe
ENSMUST00000172808.1,Apoe
ENSMUST00000003066.15,Apoe
ENSMUST00000172983.7,Apoe
ENSMUST00000174191.1,Apoe
ENSMUST00000174064.8,Apoe
ENSMUST00000174710.1,Apoe
ENSMUST00000152958.7,Apoh
ENSMUST00000133383.7,Apoh
ENSMUST00000000049.5,Apoh
ENSMUST00000146050.1,Apoh
ENSMUST00000089565.5,Nr2f2
ENSMUST00000208081.1,Nr2f2
ENSMUST00000032768.14,Nr2f2
ENSMUST00000226801.1,App
ENSMUST00000227723.1,App
ENSMUST00000227737.1,App
ENSMUST00000226232.1,App
ENSMUST00000005406.11,App
ENSMUST00000227654.1,App
ENSMUST00000227021.1,App
ENSMUST00000228509.1,App
ENSMUST00000228375.1,App
ENSMUST00000227990.1,App
ENSMUST00000227753.1,App
ENSMUST00000212093.1,Aprt
ENSMUST00000213062.1,Aprt
ENSMUST00000211823.1,Aprt
ENSMUST00000212834.1,Aprt
ENSMUST00000213029.1,Aprt
ENSMUST00000211810.1,Aprt
ENSMUST00000006764.8,Aprt
ENSMUST00000213030.1,Aprt
ENSMUST00000213017.1,Aprt
ENSMUST00000004774.3,Aqp1
ENSMUST00000023752.5,Aqp2
ENSMUST00000055327.7,Aqp3
ENSMUST00000154722.1,Aqp3
ENSMUST00000234466.1,Aqp4
ENSMUST00000234624.1,Aqp4
ENSMUST00000234391.1,Aqp4
ENSMUST00000235044.1,Aqp4
ENSMUST00000234053.1,Aqp4
ENSMUST00000234473.1,Aqp4
ENSMUST00000234518.1,Aqp4
ENSMUST00000079081.7,Aqp4
ENSMUST00000238946.1,Aqp4
ENSMUST00000234533.1,Aqp4
ENSMUST00000234643.1,Aqp4
ENSMUST00000234140.1,Aqp4
ENSMUST00000088200.12,Aqp5
ENSMUST00000229264.1,Aqp5
ENSMUST00000229728.1,Aqp5
ENSMUST00000231163.1,Aqp5
ENSMUST00000169082.2,Aqp5
ENSMUST00000230998.1,Aqp5
ENSMUST00000230075.1,Aqp6
ENSMUST00000023754.5,Aqp6
ENSMUST00000144201.7,Aqp7
ENSMUST00000054945.7,Aqp7
ENSMUST00000149517.1,Aqp7
ENSMUST00000030136.12,Aqp7
ENSMUST00000098056.5,Aqp8
ENSMUST00000206106.1,Aqp8
ENSMUST00000033023.9,Aqp8
ENSMUST00000125460.7,Aqr
ENSMUST00000131785.7,Aqr
ENSMUST00000129504.7,Aqr
ENSMUST00000126701.7,Aqr
ENSMUST00000154317.1,Aqr
ENSMUST00000043160.12,Aqr
ENSMUST00000102543.4,Aqr
ENSMUST00000147191.7,Aqr
ENSMUST00000140441.1,Aqr
ENSMUST00000052837.8,Ar
ENSMUST00000148032.7,Araf
ENSMUST00000120356.7,Araf
ENSMUST00000122312.7,Araf
ENSMUST00000123219.1,Araf
ENSMUST00000128250.2,Araf
ENSMUST00000150190.1,Araf
ENSMUST00000122850.1,Araf
ENSMUST00000136451.7,Araf
ENSMUST00000001155.10,Araf
ENSMUST00000152955.7,Araf
ENSMUST00000086519.11,Rplp0
ENSMUST00000155584.1,Rplp0
ENSMUST00000152976.1,Rplp0
ENSMUST00000156359.1,Rplp0
ENSMUST00000023268.13,Arc
ENSMUST00000110009.3,Arc
ENSMUST00000031325.5,Areg
ENSMUST00000061242.7,Arf1
ENSMUST00000163300.7,Arf1
ENSMUST00000057921.9,Arf2
ENSMUST00000063347.11,Arf2
ENSMUST00000153092.1,Arf2
ENSMUST00000154089.1,Arf2
ENSMUST00000053183.11,Arf3
ENSMUST00000129354.1,Arf3
ENSMUST00000156572.2,Arf3
ENSMUST00000167376.1,Arf4
ENSMUST00000022429.8,Arf4
ENSMUST00000166075.7,Arf4
ENSMUST00000171282.1,Arf4
ENSMUST00000171207.1,Arf4
ENSMUST00000112318.9,Arf4
ENSMUST00000020717.11,Arf5
ENSMUST00000169841.1,Arf5
ENSMUST00000050063.8,Arf6
ENSMUST00000220186.1,Arg1
ENSMUST00000218260.1,Arg1
ENSMUST00000020161.9,Arg1
ENSMUST00000021550.6,Arg2
ENSMUST00000007959.13,Rhoa
ENSMUST00000194701.5,Rhoa
ENSMUST00000193424.1,Rhoa
ENSMUST00000193490.1,Rhoa
ENSMUST00000067384.5,Rhob
ENSMUST00000106787.7,Rhoc
ENSMUST00000196817.4,Rhoc
ENSMUST00000002303.11,Rhoc
ENSMUST00000176347.5,Rhoc
ENSMUST00000132721.1,Rhoc
ENSMUST00000199824.1,Rhoc
ENSMUST00000235680.1,Rhod
ENSMUST00000117462.1,Rhod
ENSMUST00000048197.9,Rhod
ENSMUST00000151420.1,Rhod
ENSMUST00000217820.1,Arhgap5
ENSMUST00000219443.1,Arhgap5
ENSMUST00000110725.1,Arhgap5
ENSMUST00000218755.1,Arhgap5
ENSMUST00000112127.1,Arhgap6
ENSMUST00000143048.1,Arhgap6
ENSMUST00000087016.10,Arhgap6
ENSMUST00000139146.7,Arhgap6
ENSMUST00000112131.8,Arhgap6
ENSMUST00000033721.12,Arhgap6
ENSMUST00000112129.7,Arhgap6
ENSMUST00000111891.3,Arhgdib
ENSMUST00000154440.1,Arhgdib
ENSMUST00000032344.11,Arhgdib
ENSMUST00000204934.1,Arhgdib
ENSMUST00000111892.7,Arhgdib
ENSMUST00000134980.1,Rnd2
ENSMUST00000001347.6,Rnd2
ENSMUST00000153185.7,Rnd2
ENSMUST00000008090.10,Phox2a
ENSMUST00000146905.1,Arl4a
ENSMUST00000101472.3,Arl4a
ENSMUST00000136441.7,Arl4a
ENSMUST00000144910.1,Arl4a
ENSMUST00000147765.7,Arnt
ENSMUST00000015666.16,Arnt
ENSMUST00000090804.11,Arnt
ENSMUST00000107161.7,Arnt
ENSMUST00000107160.7,Arnt
ENSMUST00000140060.1,Arnt
ENSMUST00000149051.7,Arnt
ENSMUST00000156653.7,Arnt
ENSMUST00000147094.1,Arnt
ENSMUST00000102749.10,Arnt
ENSMUST00000136413.1,Arnt
ENSMUST00000208232.1,Arnt2
ENSMUST00000208129.1,Arnt2
ENSMUST00000208936.1,Arnt2
ENSMUST00000207759.1,Arnt2
ENSMUST00000207459.1,Arnt2
ENSMUST00000208995.1,Arnt2
ENSMUST00000209133.1,Arnt2
ENSMUST00000208863.1,Arnt2
ENSMUST00000208204.1,Arnt2
ENSMUST00000085077.4,Arnt2
ENSMUST00000208392.1,Arnt2
ENSMUST00000208564.1,Arnt2
ENSMUST00000207769.1,Arnt2
ENSMUST00000210238.1,Arntl
ENSMUST00000210074.1,Arntl
ENSMUST00000211547.1,Arntl
ENSMUST00000047321.8,Arntl
ENSMUST00000211770.1,Arntl
ENSMUST00000129033.7,Arpc1b
ENSMUST00000196111.4,Arpc1b
ENSMUST00000085679.12,Arpc1b
ENSMUST00000141602.1,Arpc1b
ENSMUST00000126343.1,Arpc1b
ENSMUST00000128229.1,Arpc1b
ENSMUST00000138922.1,Arpc1b
ENSMUST00000144375.1,Arpc1b
ENSMUST00000136074.1,Arpc1b
ENSMUST00000138235.1,Arpc1b
ENSMUST00000138900.7,Arpc1b
ENSMUST00000210211.1,Art1
ENSMUST00000209809.1,Art1
ENSMUST00000033300.3,Art1
ENSMUST00000173420.1,Art2a
ENSMUST00000063920.2,Art2b
ENSMUST00000209526.1,Art2b
ENSMUST00000106935.7,Art5
ENSMUST00000094128.8,Art5
ENSMUST00000106937.7,Art5
ENSMUST00000106934.1,Art5
ENSMUST00000150612.1,Artn
ENSMUST00000070816.8,Artn
ENSMUST00000133703.7,Artn
ENSMUST00000097913.8,Artn
ENSMUST00000115614.8,Arvcf
ENSMUST00000231791.1,Arvcf
ENSMUST00000090103.10,Arvcf
ENSMUST00000115612.7,Arvcf
ENSMUST00000232241.1,Arvcf
ENSMUST00000115610.1,Arvcf
ENSMUST00000150253.2,Arvcf
